date,x,y,x_0,y_0,mu_x,mu_y,scale,r,maha_dist
2022-02-17,-2.003363823156322,0.8498621407356461,-0.6143311452462968,0.09942777553560536,0.41142323788974666,0.4590356170767922,3.9307579954747944,0.6539247993536164,2.570420133498478
2022-02-18,6.41596623448383,0.0166746362187696,1.527260441092704,-0.09641464023407004,0.4017700171297589,0.39634567921287056,3.937898249398193,1.594757902316384,6.279994351745623
2022-02-19,0.10259879197856284,-1.1558831303475186,-0.07472360604079109,-0.3938268248155246,0.39665199923767697,0.3939087905410501,3.9352116799421126,0.38190528584357764,1.502878141483278
2022-02-20,1.87492080277416,0.05008058730349441,0.37885722670493244,-0.08712095666274666,0.38227830790376205,0.39332451388657674,3.9398548837314946,0.41036431369927606,1.6167758454372159
2022-02-21,-5.437535095989425,0.9643620908665811,-1.4708783729364847,0.14202628733426526,0.37455357120565597,0.40315363866036963,3.9514406997444222,1.5445955689699962,6.103377795872936
2022-02-22,-0.40609813681193724,-4.731955940493699,-0.2029440686360094,-1.305106229617558,0.3983277784168058,0.4411997978679784,3.96378135431749,1.2621397524468358,5.0028460172916605
2022-02-23,0.6676405019338997,0.0509040297720802,0.061378173580264365,-0.11155444495650071,0.42329645672955946,0.49499779716891207,3.980959858390231,0.13149936351970098,0.5234936875757943
2022-02-24,4.194739290026125,8.600999257606198,0.9392765851635626,2.0460883486450765,0.4620347057192298,0.4698018238338624,3.9740206913141503,2.114964357501865,8.404912118104349
2022-02-25,1.1817302361100608,3.181420568357159,0.18288623176040597,0.6962364848963358,0.4574630902730184,0.4241806881889106,3.9602059644702186,0.6820623932316731,2.7011075578169033
2022-02-26,2.8040143172833414,-3.0557002477064867,0.5948266352823459,-0.8721231075809615,0.4511097314128019,0.3940821553576898,3.9556140332446406,1.1006946295003532,4.353923122768608
2022-02-27,2.013134297407015,4.089472327499119,0.3831144275677191,0.9247588902613515,0.48106583761369687,0.3913763364979572,3.998983983766862,0.9414298774502632,3.7647630017632023
2022-02-28,2.509484141305595,2.0315375955038064,0.5014519629803255,0.412276791678014,0.5081958570686829,0.3861462640107762,3.9909870376066965,0.6201207464613325,2.4748938608781668
