k,gamma
2311,-0.1969752917052518
2312,-0.19638056500252116
2313,-0.19558533160620512
2314,-0.1950738036079525
2315,-0.19463750114697298
2316,-0.1943416826005666
2317,-0.19418973071076787
2318,-0.19330634245218747
2319,-0.19237561486543692
2320,-0.19410057364000405
2321,-0.19578111040946716
2322,-0.19494470887975424
2323,-0.19415349825539208
2324,-0.19336616061125045
2325,-0.19442928140885438
2326,-0.19386290053161778
2327,-0.19354034322465952
2328,-0.19365103057268082
2329,-0.19343215762992444
2330,-0.19317929316621846
2331,-0.19304918404584306
2332,-0.19231646375658076
2333,-0.19143832988757267
2334,-0.19108381733522886
2335,-0.1902326379578863
2336,-0.1898008157222226
2337,-0.18897749438266687
2338,-0.1899079885265584
2339,-0.18929593450795373
2340,-0.18923949698067435
2341,-0.18926253632624668
2342,-0.1906327631860194
2343,-0.1902800129989471
2344,-0.18942682723934626
2345,-0.19030690172935158
2346,-0.19252040450196714
2347,-0.19194837620456906
2348,-0.19101554017909148
2349,-0.19105416756765298
2350,-0.19090808561505204
2351,-0.19234475576281854
2352,-0.19152483012660132
2353,-0.19322943523868952
2354,-0.19259303485163085
2355,-0.19527562339740107
2356,-0.19460122985749917
2357,-0.19384497797623207
2358,-0.19287123791422012
2359,-0.19202744625452245
2360,-0.19379566600803977
2361,-0.1948735096570029
2362,-0.19667397850622384
2363,-0.19644034872610192
2364,-0.19610852024177267
2365,-0.19585119431588974
2366,-0.1961501013554874
2367,-0.19563409399855328
2368,-0.19542549857459574
2369,-0.19496586272636499
2370,-0.19444877237316363
2371,-0.1954875927971517
2372,-0.19531925288177598
2373,-0.19561556985437195
2374,-0.19514994199590974
2375,-0.19453400817905264
2376,-0.19460143388032067
2377,-0.19363019711469706
2378,-0.19337278845776001
2379,-0.19259617605283683
2380,-0.19446498611759566
2381,-0.1948801082137959
2382,-0.19424026655033888
2383,-0.19359405497750506
2384,-0.193312718426242
2385,-0.19284050030231276
2386,-0.19207717565122837
2387,-0.19136168131029824
2388,-0.19063038668202567
2389,-0.18972932967800685
2390,-0.18873447103815386
2391,-0.18856018122742635
2392,-0.1883041713948215
2393,-0.18752781375647945
2394,-0.18707108841550932
2395,-0.18615405122100814
2396,-0.1855942522556505
2397,-0.18492750453831752
2398,-0.18403222224323895
2399,-0.1831474214751962
2400,-0.18220709173035005
2401,-0.18173863885574365
2402,-0.1812365428620231
2403,-0.18063970438935215
2404,-0.18001924695713403
2405,-0.17904457777991556
2406,-0.17844310559932772
2407,-0.178025965408221
2408,-0.17806053822337145
2409,-0.17977704827651564
2410,-0.17895903694819842
2411,-0.17943416597136372
2412,-0.17849527889443556
2413,-0.17754692975669667
2414,-0.17661500171189923
2415,-0.17676789649400648
2416,-0.17600099286601137
2417,-0.17757331977593047
2418,-0.17679123699081237
2419,-0.17694329951558055
2420,-0.17912348026821376
2421,-0.1825321491322031
2422,-0.18222789637160675
2423,-0.18135465463852576
2424,-0.1816155769241353
2425,-0.18155751261190253
2426,-0.18135018765069194
2427,-0.18040435590404819
2428,-0.17944666815401605
2429,-0.17932030480087083
2430,-0.17877480815046748
2431,-0.17815694117728273
2432,-0.17813262928729376
2433,-0.17725357141489648
2434,-0.1779486538524081
2435,-0.1770383980829411
2436,-0.17794593916814672
2437,-0.17710645892052337
2438,-0.1762733129138795
2439,-0.17559445592183967
2440,-0.17479718994751134
2441,-0.17394144364374278
2442,-0.17376538754726284
2443,-0.17431760631676166
2444,-0.17536544575856378
2445,-0.1745950757234916
2446,-0.17542692523704778
2447,-0.17496333538013062
2448,-0.1748737705925659
2449,-0.17451811967005262
2450,-0.17526951180674066
2451,-0.17633813892868797
2452,-0.1764323941121184
2453,-0.1771561059891488
2454,-0.17635793262361846
2455,-0.17542481174077384
2456,-0.1750181924332025
2457,-0.17419169119760974
2458,-0.17674031387461744
2459,-0.17602850212812254
2460,-0.17729583310546543
2461,-0.17665031262085024
2462,-0.17710649981361695
2463,-0.17640879399370532
2464,-0.17681378142211374
2465,-0.17752807172510876
2466,-0.17719466186294738
2467,-0.17752864740914795
2468,-0.17842048637076507
2469,-0.17771164819073534
2470,-0.17799626821484058
2471,-0.17976246328431952
2472,-0.17927761163390332
2473,-0.18102815242640913
2474,-0.18011615729008398
2475,-0.18052725960727717
2476,-0.17957941377683667
2477,-0.1824203595191126
2478,-0.18225138099903115
2479,-0.18405386047314798
2480,-0.1834192921172117
2481,-0.18250306522287946
2482,-0.18187937111861713
2483,-0.18115416190976333
2484,-0.18032272298166221
2485,-0.17992190611705955
2486,-0.18003674678348916
2487,-0.18013399736995653
2488,-0.18217713200873475
2489,-0.18342930983976297
2490,-0.18483717075509062
2491,-0.18437532350149832
2492,-0.183630539055064
2493,-0.18308244827415662
2494,-0.18217649532730887
2495,-0.18325510942310555
2496,-0.1824311387202071
2497,-0.18237143320403254
2498,-0.18195732097172715
2499,-0.1835281718491168
2500,-0.18291825484286364
2501,-0.18209239534483856
2502,-0.18141363756322393
2503,-0.18157627494963985
2504,-0.18065778596329202
2505,-0.18073586341298242
2506,-0.18077530655956095
2507,-0.1800294194959538
2508,-0.17994298188875585
2509,-0.17903921205081114
2510,-0.1809658323020599
2511,-0.18140443747853888
2512,-0.1811089393997272
2513,-0.18036045171170367
2514,-0.17970627675072282
2515,-0.17969136724441404
2516,-0.17894375016202305
2517,-0.17969629129508594
2518,-0.1813750550545401
2519,-0.18402163739265134
2520,-0.18377539102622026
2521,-0.18329096281381813
2522,-0.18275733955226636
2523,-0.18276644241177378
2524,-0.18282880147893685
2525,-0.18251443445263607
2526,-0.18386902929559767
2527,-0.1847564599695192
2528,-0.18386379633551822
2529,-0.1857885757137448
2530,-0.18489067706605253
2531,-0.18534933528712244
2532,-0.18578834710310185
2533,-0.185415045782737
2534,-0.18475166826921488
2535,-0.18413360157177813
2536,-0.1833272596499419
2537,-0.1868660852211747
2538,-0.186346210774123
2539,-0.18550943772729386
2540,-0.18474051919670276
2541,-0.18393215188082074
2542,-0.1830682377506105
2543,-0.18334631413534422
2544,-0.18421151305130884
2545,-0.1838083382209659
2546,-0.18299193581203943
2547,-0.1822304555809079
2548,-0.18417482683548558
2549,-0.1832675064675996
2550,-0.18274867311255882
2551,-0.18311541985414106
2552,-0.18253597507623162
2553,-0.182061306810473
2554,-0.1822797096341255
2555,-0.18175474201385572
2556,-0.18124875435534601
2557,-0.1807172478356654
2558,-0.1798120799479944
2559,-0.1790920896879203
2560,-0.17844659665933268
2561,-0.1786093790823338
2562,-0.18099130368755997
2563,-0.18118673335618612
2564,-0.18049639471936735
2565,-0.17997559267973698
2566,-0.17937349374808315
2567,-0.17868418302600514
2568,-0.17847544159978238
2569,-0.17860155975644212
2570,-0.17833818487613265
2571,-0.17750441379471105
2572,-0.1773818432640121
2573,-0.17677508808822448
2574,-0.1762492097304297
2575,-0.1779798521816739
2576,-0.1790283055634457
2577,-0.17835723038910023
2578,-0.17880728580331737
2579,-0.1784167867317106
2580,-0.18044041190194982
2581,-0.1817018846496782
2582,-0.18400686758870158
2583,-0.18365518747112197
2584,-0.18467011632994093
2585,-0.18430454056949733
2586,-0.18362903635356786
2587,-0.18281719988124073
2588,-0.18255804453478214
2589,-0.18191648735644528
2590,-0.18169272124331237
2591,-0.1845969407632643
2592,-0.18535067690589851
2593,-0.1844976064375117
2594,-0.18397086015727043
2595,-0.18308984558709188
2596,-0.18221165424318578
2597,-0.1816860009017109
2598,-0.1824623600604073
2599,-0.18212665362083888
2600,-0.1830884403449209
2601,-0.18236674851667725
2602,-0.18306447990652397
2603,-0.18390071854317896
2604,-0.18440557161707963
2605,-0.1839336644821802
2606,-0.1830695287830472
2607,-0.18432737669583146
2608,-0.185027411477182
2609,-0.18500216152430426
2610,-0.18448558959824427
2611,-0.18449223744777962
2612,-0.18422629009780817
2613,-0.18332920023719385
2614,-0.1890995148097849
2615,-0.1887613267213623
2616,-0.18898662151470455
2617,-0.18826461441883027
2618,-0.18880746638715024
2619,-0.18923997349088253
2620,-0.19155600468849723
2621,-0.1908150738821154
2622,-0.1922654996325031
2623,-0.19149358019022958
2624,-0.19320238899974002
2625,-0.19261785275754098
2626,-0.19224529259692286
2627,-0.19229498182238158
2628,-0.19145480959879685
2629,-0.19063857161644818
2630,-0.19029391761398626
2631,-0.18954524774235448
2632,-0.19014824864561788
2633,-0.19156555986070875
2634,-0.19108639297572175
2635,-0.19077804094798456
2636,-0.18991697992079212
2637,-0.1908574513033327
2638,-0.19109881646801874
2639,-0.19039204835489626
2640,-0.19102930446278418
2641,-0.1909603429553191
2642,-0.19187275370272414
2643,-0.19095305373016586
2644,-0.19009638409561563
2645,-0.18930595117465732
2646,-0.18840067307878108
2647,-0.18833475629053723
2648,-0.1881380899115535
2649,-0.18800832184766592
2650,-0.1896490083255096
2651,-0.19007130923268517
2652,-0.19142943224540077
2653,-0.19082387192358544
2654,-0.19035072388190113
2655,-0.19162940418382451
2656,-0.1920798647517639
2657,-0.1916626578126042
2658,-0.19097806525572047
2659,-0.1906141901609827
2660,-0.19185317281617043
2661,-0.19163256839506973
2662,-0.19085549806338406
2663,-0.19008278688017505
2664,-0.18938822041349948
2665,-0.18881877341175826
2666,-0.18879007735176742
2667,-0.18857200432937288
2668,-0.1886663496175568
2669,-0.18819234618785408
2670,-0.1885985209040339
2671,-0.189761798292496
2672,-0.18969290714420323
2673,-0.1892057573473104
2674,-0.1885859947277852
2675,-0.1909858360460409
2676,-0.19086939926236615
2677,-0.19196057529099564
2678,-0.1941531677644345
2679,-0.193422539043776
2680,-0.1929745709386773
2681,-0.19434565316009214
2682,-0.1944281202499001
2683,-0.19507626779464007
2684,-0.19499558625392113
2685,-0.1944423483059886
2686,-0.1967158487865079
2687,-0.19645447973747912
2688,-0.19941579394661665
2689,-0.19870517668902943
2690,-0.1985312866418677
2691,-0.198080504268621
2692,-0.19734930502978631
2693,-0.19793637327920305
2694,-0.19898948316759565
2695,-0.19854486489312517
2696,-0.19792317726582329
2697,-0.19748104634657415
2698,-0.1977545539725824
2699,-0.19695083151972093
2700,-0.19610717424039806
2701,-0.19545663409227448
2702,-0.19494179136877296
2703,-0.1943125650284659
2704,-0.19451790974740624
2705,-0.19382269565806878
2706,-0.19352200644168305
2707,-0.19263689671111775
2708,-0.1919160271739851
2709,-0.19121526034547548
2710,-0.19075860811375195
2711,-0.18987952685319406
2712,-0.18960911042425438
2713,-0.19108349285788542
2714,-0.19150746930071158
2715,-0.19122423980475275
2716,-0.19045409949259862
2717,-0.19012428848061935
2718,-0.19009273513853042
2719,-0.1892447816548073
2720,-0.18891133607015068
2721,-0.18803762284397177
2722,-0.1894214565667993
2723,-0.18896480118096684
2724,-0.18821897582425118
2725,-0.18800221599937425
2726,-0.18725680484813434
2727,-0.18721101281314642
2728,-0.18699966991230244
2729,-0.18638966058489845
2730,-0.18609896271412119
2731,-0.18822627265677383
2732,-0.18816018807947812
2733,-0.18737416470214205
2734,-0.18812809771710576
2735,-0.18858193889085315
2736,-0.18802211993907922
2737,-0.18729158097132342
2738,-0.18688446983936371
2739,-0.1863053546900831
2740,-0.18649012218612748
2741,-0.18596722998606247
2742,-0.1855400174981639
2743,-0.18524289741435987
2744,-0.18437138188760865
2745,-0.18678268510449259
2746,-0.1872114337531286
2747,-0.18698595302089813
2748,-0.18729809324861388
2749,-0.18713423435247534
2750,-0.18642840376116163
2751,-0.18805301499823984
2752,-0.1873649113319985
2753,-0.19028742255707692
2754,-0.18983888925714354
2755,-0.1898551632840091
2756,-0.18926067116962325
2757,-0.19013058453469928
2758,-0.189520548072019
2759,-0.1904209886267657
2760,-0.18963326959820315
2761,-0.18907319628574898
2762,-0.18834922994348785
2763,-0.18872521896177835
2764,-0.18876629958262087
2765,-0.18824914860799896
2766,-0.19104516268329502
2767,-0.1902348195078179
2768,-0.18988054232204638
2769,-0.1898019896301103
2770,-0.18898021341479915
2771,-0.18868740374476062
2772,-0.18949343315519784
2773,-0.1892206506570815
2774,-0.18923162508013697
2775,-0.1884010946995056
2776,-0.18772073306118436
2777,-0.186914079938721
2778,-0.18717506632601627
2779,-0.1865665887122851
2780,-0.18637959411229643
2781,-0.18554782746804482
2782,-0.18469383353043156
2783,-0.18545516221095587
2784,-0.185851932252375
2785,-0.1857799653481596
2786,-0.1861925194869255
2787,-0.18807464806807211
2788,-0.18835522539320454
2789,-0.19012152634957974
2790,-0.1892895085882752
2791,-0.18919747263368614
2792,-0.18850808519805384
2793,-0.18789807772141587
2794,-0.18763449807593507
2795,-0.18864382676025282
2796,-0.18780215509311415
2797,-0.18734537578638466
2798,-0.1873947286998805
2799,-0.18694473888361574
2800,-0.18863273233171135
2801,-0.19337318601302983
2802,-0.19379329663134132
2803,-0.19365071273522066
2804,-0.19384644102124826
2805,-0.1957003622045464
2806,-0.19828838537692944
2807,-0.19749402146573408
2808,-0.1981422811517266
2809,-0.19731545303467163
2810,-0.1970630557712505
2811,-0.1962307882267566
2812,-0.19665164115653538
2813,-0.19834820555185134
2814,-0.19777805593420578
2815,-0.1971347170732069
2816,-0.1962576184491691
2817,-0.19643333974558413
2818,-0.1977386075270029
2819,-0.19941078243788957
2820,-0.199852398200701
2821,-0.19900725672883346
2822,-0.1983699438109519
2823,-0.19855673307180766
2824,-0.1990455481594755
2825,-0.19832367916932703
2826,-0.19814761657301955
2827,-0.19827116509242504
2828,-0.1979378435350181
2829,-0.19739713953988725
2830,-0.19665643432860375
2831,-0.1960361181636444
2832,-0.1957321993160306
2833,-0.19622112330064856
2834,-0.19669890096475395
2835,-0.19726817635024047
2836,-0.1965670870797917
2837,-0.19655865113281223
2838,-0.19598487860110136
2839,-0.19520036207793273
2840,-0.1956514335120751
2841,-0.19627089297139355
2842,-0.195422031027698
2843,-0.19455154072089342
2844,-0.19455626021368355
2845,-0.1950187263659574
2846,-0.19461276923898824
2847,-0.19433205553177885
2848,-0.1936948469776475
2849,-0.19382698814468002
2850,-0.1932741435708198
2851,-0.19396153808601474
2852,-0.19315867020976885
2853,-0.19255539957374262
2854,-0.19311940202685662
2855,-0.19313359968005617
2856,-0.1932269476098476
2857,-0.19418528675219976
2858,-0.19426257777123396
2859,-0.1966182700125751
2860,-0.1963352165019958
2861,-0.19584617792243147
2862,-0.196677745893924
2863,-0.19749420565072556
2864,-0.1973839081160198
2865,-0.19711227655829422
2866,-0.1980856612168474
2867,-0.19733077601091853
2868,-0.19669809722818482
2869,-0.19615556502156056
2870,-0.20024308089475668
2871,-0.2004690158809984
2872,-0.20031822316644082
2873,-0.19967421073829233
2874,-0.19900056248201653
2875,-0.1987373806471336
2876,-0.20094826806609578
2877,-0.20046092118339126
2878,-0.19962816028122032
2879,-0.19889332416663347
2880,-0.19841905668431897
2881,-0.19756397523389996
2882,-0.19693629357701625
2883,-0.1960800950549818
2884,-0.19720194019936854
2885,-0.19634467474256428
2886,-0.1985651839170507
2887,-0.19798955806919666
2888,-0.19744618166382188
2889,-0.20140528925622198
2890,-0.20128475154631031
2891,-0.2005075297109991
2892,-0.20074514055240467
2893,-0.20090880498271846
2894,-0.20025337967962653
2895,-0.1994570871061327
2896,-0.19980419540966082
2897,-0.2002569785676172
2898,-0.20246650973600155
2899,-0.20168066484841074
2900,-0.20091256980459227
2901,-0.2014983684428181
2902,-0.20257939619209697
2903,-0.20197071934883776
2904,-0.20260541667494503
2905,-0.20241254800503
2906,-0.20514059959681458
2907,-0.20545860150995648
2908,-0.20530838187638606
2909,-0.2053557743478841
2910,-0.20458835324765923
2911,-0.20435711297633413
2912,-0.20397160235960354
2913,-0.20567936843619894
2914,-0.205891912313858
2915,-0.20517889211492146
2916,-0.20633069517768676
2917,-0.20630361005304854
2918,-0.20713208076923412
2919,-0.20858908508665824
2920,-0.20792474642127773
2921,-0.20780977788444888
2922,-0.20809309189935832
2923,-0.20854957819043513
2924,-0.20775255714025664
2925,-0.20790532771427883
2926,-0.20729812752596077
2927,-0.20702227681801982
2928,-0.20722043579731292
2929,-0.20641817686628677
2930,-0.20635297706600253
2931,-0.20549903001617648
2932,-0.20543385993172714
2933,-0.20558966284555197
2934,-0.20516813987670418
2935,-0.20489874044409662
2936,-0.20407542601548262
2937,-0.20339727593256918
2938,-0.20422264655050631
2939,-0.20597596411779978
2940,-0.20530206070739743
2941,-0.20702273475664368
2942,-0.20629406623779573
2943,-0.20626377162781134
2944,-0.20663621181207675
2945,-0.2065944706967291
2946,-0.20653549100652485
2947,-0.2063448492422842
2948,-0.20687018704095106
2949,-0.206033535730191
2950,-0.2063032713414763
2951,-0.2070012536606921
2952,-0.2062232745174563
2953,-0.20586003545101733
2954,-0.2050607076096323
2955,-0.20465414605509097
2956,-0.20423449013524314
2957,-0.2035834451695162
2958,-0.2038831392097859
2959,-0.20468429783273445
2960,-0.20613017536935424
2961,-0.20536955735250895
2962,-0.2046424018565962
2963,-0.20465867094318624
2964,-0.2059863983839827
2965,-0.20549683357927057
2966,-0.2067457064451978
2967,-0.20606903659974118
2968,-0.20635743929935657
2969,-0.2064721057876916
2970,-0.2058033203814793
2971,-0.20609215998150715
2972,-0.20529510113349708
2973,-0.20479246491074538
2974,-0.20543964947068155
2975,-0.2047724156465941
2976,-0.2054228296442523
2977,-0.20594257189461057
2978,-0.20702224592537188
2979,-0.20802039993549315
2980,-0.20767273725687335
2981,-0.20707825463779383
2982,-0.20657562919635608
2983,-0.206614927761819
2984,-0.20868966834867314
2985,-0.20791197010844126
2986,-0.20874585634207626
2987,-0.2091853522864474
2988,-0.20855879717991366
2989,-0.20918400853382058
2990,-0.20832998860123647
2991,-0.21227468302884644
2992,-0.21714112370674937
2993,-0.21976767076151932
2994,-0.2189321418173174
2995,-0.2193992493663618
2996,-0.218616586382608
2997,-0.21782718283930574
2998,-0.2169660763611685
2999,-0.21954953148220668
3000,-0.21899066266820905
