k,gamma
2323,-0.18502295704257787
2324,-0.18582366648937942
2325,-0.18498280926069208
2326,-0.18495239972314037
2327,-0.18552456977215723
2328,-0.18462712350420996
2329,-0.1851771645804431
2330,-0.18431964822158164
2331,-0.1855431027345363
2332,-0.18839807817369086
2333,-0.18748583880820557
2334,-0.18797275135378513
2335,-0.1871949269790899
2336,-0.18625798107700456
2337,-0.18548810366990523
2338,-0.18564754089792132
2339,-0.1858303021681655
2340,-0.1848947388435788
2341,-0.18487694507362293
2342,-0.1845382209103677
2343,-0.18400851874300594
2344,-0.18404879832582635
2345,-0.18560950502742343
2346,-0.18492384858409547
2347,-0.1846471822123364
2348,-0.18510533284342814
2349,-0.18621191230386702
2350,-0.1862004848368312
2351,-0.18623626803048596
2352,-0.1871965742503437
2353,-0.18633970376471343
2354,-0.18541446076865534
2355,-0.18741699600555195
2356,-0.1868374612812981
2357,-0.18729369175393482
2358,-0.18697548941587944
2359,-0.18726237643498286
2360,-0.1880143906161851
2361,-0.18736866220840367
2362,-0.18709544909524556
2363,-0.18620766374177847
2364,-0.18638745983212335
2365,-0.1856198125387335
2366,-0.1856952928765611
2367,-0.1850828356760969
2368,-0.18433338406930394
2369,-0.18486073417705126
2370,-0.18422570644118083
2371,-0.1846077049195765
2372,-0.18507395396789678
2373,-0.18491513298155798
2374,-0.18604397598128833
2375,-0.1859336410232162
2376,-0.18496870438089663
2377,-0.18404705716850567
2378,-0.1852742127029685
2379,-0.18575048584961748
2380,-0.18602319336143827
2381,-0.18507745514932186
2382,-0.1852366999690354
2383,-0.18562086649036566
2384,-0.18537817129699471
2385,-0.18475202952654102
2386,-0.18514793209270392
2387,-0.18452573123866262
2388,-0.18389674644941903
2389,-0.18561801774887995
2390,-0.18704546623480275
2391,-0.18623172114998984
2392,-0.18612448734134526
2393,-0.18567022956054116
2394,-0.1849180717518173
2395,-0.18477154718126199
2396,-0.18378683819864414
2397,-0.18313660803801607
2398,-0.18226827593714545
2399,-0.1824356248896005
2400,-0.18282401809509263
2401,-0.18382716881668223
2402,-0.18353969463871436
2403,-0.18390389586314512
2404,-0.18684939966909717
2405,-0.18589705548124175
2406,-0.18501950096190553
2407,-0.18509440934043178
2408,-0.18646878476230772
2409,-0.18715454493806194
2410,-0.1862334753060343
2411,-0.18585886473031987
2412,-0.1853859324523804
2413,-0.18503253945419978
2414,-0.18432318341751616
2415,-0.18522248496491023
2416,-0.1854432201061259
2417,-0.1863577577310858
2418,-0.18563328547862204
2419,-0.18516168850061857
2420,-0.18467829141896072
2421,-0.1837495872942371
2422,-0.18338391917473243
2423,-0.1836198875216123
2424,-0.18273452383460714
2425,-0.18184810391893355
2426,-0.18129854852514785
2427,-0.18079007333233316
2428,-0.17995158657258734
2429,-0.18012730946747427
2430,-0.18045780581387266
2431,-0.1809666272230162
2432,-0.18280203251641827
2433,-0.18268499238827732
2434,-0.18186168043323359
2435,-0.18102441773301284
2436,-0.18226224808189523
2437,-0.1822312343020886
2438,-0.18170385643225756
2439,-0.1811054536252208
2440,-0.18119681161788914
2441,-0.1810139910411204
2442,-0.18061366241624613
2443,-0.18271460007571094
2444,-0.182123041308523
2445,-0.18158050465310166
2446,-0.18235719416959575
2447,-0.18220911731230957
2448,-0.1847832742713248
2449,-0.18401659995531902
2450,-0.1844100177398078
2451,-0.18476000676138638
2452,-0.18452576485595076
2453,-0.18719632674444986
2454,-0.1867540213578086
2455,-0.1868053290283381
2456,-0.1860996216231742
2457,-0.186592796861541
2458,-0.18578720846198135
2459,-0.18521621551635778
2460,-0.18475905885103613
2461,-0.1848453906411718
2462,-0.18849211664429197
2463,-0.1884037944668839
2464,-0.18812662138621739
2465,-0.1894149434659557
2466,-0.18923393948909548
2467,-0.1887240702812176
2468,-0.18785859434130256
2469,-0.18728062287602362
2470,-0.1872228074582284
2471,-0.18724719089225644
2472,-0.18729096419408012
2473,-0.1866217631577943
2474,-0.18620289275254645
2475,-0.18527975052969897
2476,-0.1861712921051527
2477,-0.18628683275965635
2478,-0.1854306411091848
2479,-0.18560010208051073
2480,-0.18635046616039747
2481,-0.1856194779919418
2482,-0.18659869996081
2483,-0.1864076142360513
2484,-0.18656922295362868
2485,-0.185817024982392
2486,-0.18493387452059512
2487,-0.18557008095824917
2488,-0.18492080893891447
2489,-0.18398258263552045
2490,-0.18428326319130453
2491,-0.18336210346607948
2492,-0.1827892511493178
2493,-0.182685640060583
2494,-0.18297777847062655
2495,-0.18298592388447016
2496,-0.18219156395479952
2497,-0.18254471812812936
2498,-0.18221299468677352
2499,-0.18173611144648047
2500,-0.18146647400124552
2501,-0.18293455503543293
2502,-0.18263031097062624
2503,-0.1827509795402595
2504,-0.18249212095940978
2505,-0.18262783114281508
2506,-0.18195249248823037
2507,-0.18120016213308837
2508,-0.18102357580549927
2509,-0.18030340806976491
2510,-0.17976693675842328
2511,-0.1806704966543762
2512,-0.18075249067466206
2513,-0.18024791145711164
2514,-0.18374863443059328
2515,-0.18288849393286521
2516,-0.18268174610620574
2517,-0.1825476342769164
2518,-0.18249255359696984
2519,-0.1828893228296604
2520,-0.18198673296939297
2521,-0.18115993611655068
2522,-0.1803009761623662
2523,-0.1830478276821745
2524,-0.1830281464944241
2525,-0.18230760725730188
2526,-0.18160652737487054
2527,-0.18077529974392387
2528,-0.1799988414354209
2529,-0.17916313324695976
2530,-0.17947483605199385
2531,-0.1800780342478193
2532,-0.1822321125788232
2533,-0.18146112739522932
2534,-0.18211725845855747
2535,-0.1816493251767737
2536,-0.18120588939607313
2537,-0.181281219386779
2538,-0.18064105411172499
2539,-0.18016029694117838
2540,-0.17978447170394357
2541,-0.18134755086741802
2542,-0.18058533089566053
2543,-0.17968320592197165
2544,-0.18091767128836048
2545,-0.18010713889915717
2546,-0.18272632304742575
2547,-0.18237524953123946
2548,-0.1815578784996335
2549,-0.18180408449156757
2550,-0.18253065320886833
2551,-0.18188073084029704
2552,-0.18196218783679313
2553,-0.18176521854403313
2554,-0.18395383514006086
2555,-0.18333550502804183
2556,-0.18302281525872754
2557,-0.18262040488944886
2558,-0.1857825629188994
2559,-0.18624113933158765
2560,-0.18748333211521082
2561,-0.18718981760744804
2562,-0.18627872720612043
2563,-0.18649679210675182
2564,-0.18631056868933804
2565,-0.18550352546448085
2566,-0.18560642074912267
2567,-0.18660133451546843
2568,-0.18863083773881062
2569,-0.18775619742222027
2570,-0.1870006797696554
2571,-0.18641319855148553
2572,-0.1866919720898428
2573,-0.18654539693071215
2574,-0.1869862734561272
2575,-0.18654040526036392
2576,-0.1881643375839905
2577,-0.1875424481992705
2578,-0.18661968833892917
2579,-0.1885745013379579
2580,-0.18824818921391043
2581,-0.18833059537944652
2582,-0.18783882148536632
2583,-0.18784933032098888
2584,-0.18700807824634677
2585,-0.18663644977126131
2586,-0.188213058655491
2587,-0.18764921327351192
2588,-0.18716076193803757
2589,-0.18762155142431403
2590,-0.18721884332170807
2591,-0.18648866781180432
2592,-0.18818313944980375
2593,-0.18730368865734306
2594,-0.18743691964008888
2595,-0.1873064052351717
2596,-0.18645412861174865
2597,-0.18640659921098923
2598,-0.1863749047109906
2599,-0.18548954467282347
2600,-0.1871054207598522
2601,-0.1875131288416602
2602,-0.18751932745038247
2603,-0.18679077640057484
2604,-0.18710737164798596
2605,-0.18723787977808037
2606,-0.187978471039077
2607,-0.18772090715185685
2608,-0.18750549611457812
2609,-0.18661747250858535
2610,-0.18595913034219586
2611,-0.185135877663809
2612,-0.18426830607417785
2613,-0.1842177162112293
2614,-0.18385777686173643
2615,-0.18410694583899592
2616,-0.18648033620089216
2617,-0.1864168293729807
2618,-0.18556561687409007
2619,-0.1850499731579546
2620,-0.18747505577961185
2621,-0.18827867287393693
2622,-0.19001355036384898
2623,-0.18934030356243922
2624,-0.1892055780835921
2625,-0.18849972439475637
2626,-0.18788004288413057
2627,-0.189349604544123
2628,-0.18863284168984865
2629,-0.187848204894614
2630,-0.1883795072605671
2631,-0.1882941629265621
2632,-0.19053598898360025
2633,-0.1898358939132115
2634,-0.19106657105643352
2635,-0.1934323490020067
2636,-0.1928192061090172
2637,-0.1920177315601347
2638,-0.19153663874779153
2639,-0.1915839702153338
2640,-0.19125929301229413
2641,-0.19129467621882565
2642,-0.19070470277725318
2643,-0.19094567038097934
2644,-0.19112194080750222
2645,-0.19412199712155567
2646,-0.1944066788280629
2647,-0.1935004154249409
2648,-0.19377656885479572
2649,-0.19397114346107477
2650,-0.19336504601941093
2651,-0.19361040354088566
2652,-0.1939862134514602
2653,-0.19443339607295668
2654,-0.19445021558519407
2655,-0.19611386766930913
2656,-0.1973311563132307
2657,-0.19645403131528283
2658,-0.19636326930340267
2659,-0.19564012459406913
2660,-0.19512169016711506
2661,-0.1947167427292515
2662,-0.1945382653454349
2663,-0.19542619853761314
2664,-0.19571326879843903
2665,-0.19483374048494653
2666,-0.1954574236208724
2667,-0.19558682556053
2668,-0.19489320207070013
2669,-0.19448314428093408
2670,-0.19385565947609312
2671,-0.19301115734104646
2672,-0.19232052666683389
2673,-0.19212519587018148
2674,-0.19280854423064045
2675,-0.1935505472294814
2676,-0.19310816444132028
2677,-0.19234993465003852
2678,-0.19449174566717914
2679,-0.19404971811101213
2680,-0.1933244803441932
2681,-0.19279527053256504
2682,-0.19194095897388014
2683,-0.19173371165069278
2684,-0.19084931399327945
2685,-0.19059109614784098
2686,-0.19054224357763633
2687,-0.1909884796384636
2688,-0.192819366574564
2689,-0.1957046648419498
2690,-0.19546584489612648
2691,-0.19461519788108259
2692,-0.1957422754403204
2693,-0.1955121607200181
2694,-0.1953585752711858
2695,-0.1944618573309223
2696,-0.19405388822382955
2697,-0.19340057155969365
2698,-0.19268064518312525
2699,-0.19380770986167686
2700,-0.19336648944438356
2701,-0.19259799314510587
2702,-0.19314331101615986
2703,-0.19234031097341484
2704,-0.19170087360247345
2705,-0.19126301069346627
2706,-0.1916924866547537
2707,-0.19136296761816832
2708,-0.19077589985318402
2709,-0.19305530898920534
2710,-0.19231719877413722
2711,-0.19237435139513115
2712,-0.19177263337935
2713,-0.1909261905203256
2714,-0.1900873686459391
2715,-0.18982046628106153
2716,-0.1897937196965261
2717,-0.19074471273638446
2718,-0.19043682821602603
2719,-0.18984952863498458
2720,-0.19002270456192605
2721,-0.18943067879079417
2722,-0.18858346038271184
2723,-0.19066479498625039
2724,-0.18996817058417276
2725,-0.18932670977014812
2726,-0.18868669251403725
2727,-0.19161788576768066
2728,-0.19121112646586888
2729,-0.19079524030583583
2730,-0.19019842041861287
2731,-0.19048833900283937
2732,-0.19088421793211371
2733,-0.19058983098811894
2734,-0.19227265276088593
2735,-0.1925147068199412
2736,-0.1921088997856026
2737,-0.19257632970761532
2738,-0.19190014906002137
2739,-0.19155691738240202
2740,-0.1944892838146386
2741,-0.19369767163666088
2742,-0.19383985456826455
2743,-0.1935161862925631
2744,-0.19269184801118996
2745,-0.19246151520565147
2746,-0.19326055262876546
2747,-0.19490014980451104
2748,-0.1950180158483578
2749,-0.19450879804118043
2750,-0.19427409748732904
2751,-0.19386420013818853
2752,-0.19306681874405818
2753,-0.19223000129027046
2754,-0.19236663502031648
2755,-0.1917212353751503
2756,-0.1920443367448487
2757,-0.19120059946469906
2758,-0.19083247575516188
2759,-0.19021447231662705
2760,-0.1895872809767345
2761,-0.18881190251659463
2762,-0.18907293205632278
2763,-0.19083326619976332
2764,-0.19036969999129907
2765,-0.19013203505025178
2766,-0.19023772673223585
2767,-0.1927860578940629
2768,-0.19377004923483865
2769,-0.19339196657721247
2770,-0.1925002630703428
2771,-0.19227935001173357
2772,-0.19183393988260583
2773,-0.19141930133177254
2774,-0.1949169675775126
2775,-0.19489647281357664
2776,-0.1944092222457498
2777,-0.1938374086655611
2778,-0.1932205126492313
2779,-0.19250814947211786
2780,-0.1934163481812799
2781,-0.1926496449588831
2782,-0.19230366711267532
2783,-0.19215722560269832
2784,-0.19276990057211174
2785,-0.19331410382756042
2786,-0.19255991783072107
2787,-0.1919962862731655
2788,-0.19172532886090793
2789,-0.19215722905865673
2790,-0.19272113248762895
2791,-0.1922677824022715
2792,-0.19326854058811932
2793,-0.1941947236786401
2794,-0.193698976672309
2795,-0.19419000287930227
2796,-0.19436302948090606
2797,-0.19439142408183707
2798,-0.19389716938337676
2799,-0.19359525645799508
2800,-0.19750193690542822
2801,-0.19787617903592397
2802,-0.19749763869276954
2803,-0.19759698159421507
2804,-0.19879270335618693
2805,-0.19807410219668098
2806,-0.1972724079927901
2807,-0.19752761994024237
2808,-0.1967987612782633
2809,-0.19766558065843276
2810,-0.19690694917502305
2811,-0.1978477277572923
2812,-0.19710965406484876
2813,-0.19699017742192654
2814,-0.19653102332604105
2815,-0.19570255383890345
2816,-0.19484887498323267
2817,-0.19472964707125678
2818,-0.1940660739734827
2819,-0.19346716229023136
2820,-0.1939961979536199
2821,-0.19392071047839493
2822,-0.1934706432018169
2823,-0.19263376920853337
2824,-0.19220809402954725
2825,-0.19191678579953186
2826,-0.19116057669080316
2827,-0.19074980016197712
2828,-0.19075298991122125
2829,-0.19004628421038194
2830,-0.19164032349409849
2831,-0.19076888744611803
2832,-0.1919687897255964
2833,-0.19318927882273101
2834,-0.19339376315404427
2835,-0.19268964985748427
2836,-0.1925228056924655
2837,-0.192143715015765
2838,-0.19248020747777528
2839,-0.19169954315175125
2840,-0.19136608829110374
2841,-0.19057482804764048
2842,-0.18973966292733063
2843,-0.18954608572971338
2844,-0.18890417723108127
2845,-0.18818322595478204
2846,-0.1886080353329292
2847,-0.18874955555865813
2848,-0.18789729770686614
2849,-0.1871001379359477
2850,-0.18653905407805582
2851,-0.18701745041980683
2852,-0.18640815979344943
2853,-0.18735605362141616
2854,-0.1881039314609329
2855,-0.1880368761461435
2856,-0.1883483426194944
2857,-0.1908235123559356
2858,-0.190063794290875
2859,-0.19099718312802427
2860,-0.19098590281409644
2861,-0.19046915388949776
2862,-0.1931663883525051
2863,-0.19343023677667298
2864,-0.19346618393855325
2865,-0.19298449152241381
2866,-0.19215451178271914
2867,-0.19257182688454721
2868,-0.19192948683366112
2869,-0.19193796193742108
2870,-0.19164790076698202
2871,-0.1908162487085544
2872,-0.19396676853414568
2873,-0.1935563457772479
2874,-0.19273055014609858
2875,-0.1924552634103408
2876,-0.19186658443941035
2877,-0.19171593948058524
2878,-0.195758266485421
2879,-0.1951021091186912
2880,-0.19433138915007714
2881,-0.1940288546055532
2882,-0.19528969352497266
2883,-0.19745300237748786
2884,-0.19923694144636078
2885,-0.19957270990595977
2886,-0.2011304390557394
2887,-0.2005452321215565
2888,-0.20001719784092042
2889,-0.20011152296617235
2890,-0.20258370753699262
2891,-0.20220363863268648
2892,-0.20287476062040677
2893,-0.20326329038382868
2894,-0.2030541552815242
2895,-0.20273701946742567
2896,-0.20338753850936264
2897,-0.20609253281995282
2898,-0.205467735974246
2899,-0.205089846293875
2900,-0.20434166254534486
2901,-0.2038511197138348
2902,-0.20439102981613555
2903,-0.20559170970042956
2904,-0.20521903161272148
2905,-0.20473019567052825
2906,-0.2050281551416407
2907,-0.20437982914272368
2908,-0.20490524007927452
2909,-0.20450045543265083
2910,-0.20413627689364905
2911,-0.2037461700355449
2912,-0.20852744247304655
2913,-0.20791609739276318
2914,-0.210246205479882
2915,-0.20985680661025802
2916,-0.21072935197443798
2917,-0.2102818912481797
2918,-0.20954190871618456
2919,-0.20870277496500955
2920,-0.20886295135421146
2921,-0.2081760081333821
2922,-0.2075991500262812
2923,-0.20672053740908902
2924,-0.20601894443141694
2925,-0.2065189579072007
2926,-0.20602318091163496
2927,-0.20524335945037842
2928,-0.20533825481064732
2929,-0.20542755012287817
2930,-0.20636698226911787
2931,-0.20691730866912772
2932,-0.20708697903643442
2933,-0.20682014563030837
2934,-0.20619883812458295
2935,-0.2069278351031093
2936,-0.2062904248060668
2937,-0.20763471465634714
2938,-0.20822428834595152
2939,-0.20779490000194611
2940,-0.20695077663162348
2941,-0.20770301102263566
2942,-0.20876222678235717
2943,-0.20794185435248502
2944,-0.20758507180968022
2945,-0.20884301252132864
2946,-0.21030983011798243
2947,-0.21196950080967947
2948,-0.2112763334008454
2949,-0.21186304006863133
2950,-0.21214844818071116
2951,-0.21140738629081757
2952,-0.2121634514609787
2953,-0.21422940826133402
2954,-0.21420291378803225
2955,-0.21385564356903752
2956,-0.21466234763490538
2957,-0.21585868551451332
2958,-0.2166451751683673
2959,-0.21590133876197193
2960,-0.21630378680480222
2961,-0.2162344683468188
2962,-0.2158486117260916
2963,-0.2155811239517258
2964,-0.21578349742986364
2965,-0.2159592863145839
2966,-0.21527394373005
2967,-0.21453235395267384
2968,-0.21598240188136048
2969,-0.21549999696860045
2970,-0.21466922623846307
2971,-0.21412021063344572
2972,-0.2132934144399164
2973,-0.21773976920498195
2974,-0.21713278301004318
2975,-0.2171800119234813
2976,-0.21874902238423982
2977,-0.21930027582024852
2978,-0.21883007271530752
2979,-0.21860940626570557
2980,-0.21851401196176673
2981,-0.21764196944793152
2982,-0.21710123749882665
2983,-0.21691071554719005
2984,-0.21681726505264726
2985,-0.21725904325115913
2986,-0.2164366365280751
2987,-0.21908224290361128
2988,-0.22033710055546113
2989,-0.21957666722685726
2990,-0.21870851833373173
2991,-0.21868986908043853
2992,-0.21784892192540017
2993,-0.22026179869115908
2994,-0.21943987363071732
2995,-0.2186354109887803
2996,-0.21786739244998282
2997,-0.21739760849868112
2998,-0.2192733945429497
2999,-0.21839770056369345
3000,-0.21756607577746612
