k,gamma
1247,-0.1797682187674263
1248,-0.17937075350964415
1249,-0.178352796756596
1250,-0.1776862520956888
1251,-0.17617261845470103
1252,-0.1745383254657991
1253,-0.17543668713236701
1254,-0.1779943663879917
1255,-0.17872215493242305
1256,-0.17908456338034362
1257,-0.17859194551514754
1258,-0.1782340570395818
1259,-0.1775489051028723
1260,-0.1790703193159162
1261,-0.18083400642263153
1262,-0.18631684896630432
1263,-0.18568538067115575
1264,-0.1843089955555474
1265,-0.1842955213174689
1266,-0.1872372065063681
1267,-0.1856700229055827
1268,-0.1851160400038026
1269,-0.18622534004590113
1270,-0.18493275820490424
1271,-0.18621440327073052
1272,-0.18605110508574368
1273,-0.1845196729402927
1274,-0.18369004714700707
1275,-0.18204557107913896
1276,-0.18483538555172094
1277,-0.18345141640116014
1278,-0.1830219020254578
1279,-0.18201341559677767
1280,-0.18305013498250633
1281,-0.18305148230406046
1282,-0.18157547478036595
1283,-0.18283907829043977
1284,-0.18215371809813527
1285,-0.1819740942132555
1286,-0.18062101296805472
1287,-0.18010263625103948
1288,-0.1816732417010286
1289,-0.18007568930088405
1290,-0.17977053999865855
1291,-0.17865314463130538
1292,-0.17742649689317117
1293,-0.17740617381159235
1294,-0.17729403471277005
1295,-0.1764909786063332
1296,-0.17896732676068455
1297,-0.18240154361123956
1298,-0.18121530454445714
1299,-0.17989829054323833
1300,-0.18253893063858376
1301,-0.18134960794747304
1302,-0.19023471089928862
1303,-0.19030129081239286
1304,-0.18965442007160477
1305,-0.188947067803251
1306,-0.19127361338267396
1307,-0.194050563324517
1308,-0.1936193467107904
1309,-0.19321573253974186
1310,-0.19283532184310107
1311,-0.19169865230643396
1312,-0.1903303728884924
1313,-0.1927827794625281
1314,-0.1913534439398394
1315,-0.19118357847115292
1316,-0.19184236111232794
1317,-0.1904557882408658
1318,-0.19029455757983366
1319,-0.19067490113331806
1320,-0.1917196284044544
1321,-0.1902463180023437
1322,-0.18863633922613346
1323,-0.1880295558541806
1324,-0.18662608478251144
1325,-0.18959650035799944
1326,-0.1884132814745664
1327,-0.18936051438042714
1328,-0.1916214112516226
1329,-0.1908156383680639
1330,-0.18973749873596227
1331,-0.18845828135298717
1332,-0.187988544830808
1333,-0.18644519321455152
1334,-0.184874415580003
1335,-0.18742368107910312
1336,-0.18600412350159404
1337,-0.1859304412302617
1338,-0.18513058164790297
1339,-0.18364610958825828
1340,-0.18290032062758468
1341,-0.18495395908490075
1342,-0.18492488535301807
1343,-0.1879352806344676
1344,-0.1870528941278462
1345,-0.1862298596772921
1346,-0.18582173206182268
1347,-0.1861138028935296
1348,-0.18666388140519483
1349,-0.1863602114130148
1350,-0.1848384504317142
1351,-0.1864490366237007
1352,-0.1852862913294232
1353,-0.18460847474945818
1354,-0.18302172153071442
1355,-0.18151418625878843
1356,-0.18154966313098753
1357,-0.18196502087736455
1358,-0.18046186414245555
1359,-0.18055941377044632
1360,-0.17967715902099382
1361,-0.1791759088453017
1362,-0.17778189133784322
1363,-0.17651669010404292
1364,-0.17862065585824663
1365,-0.17772569374503738
1366,-0.17870512711710274
1367,-0.1796538716742367
1368,-0.17867143510847808
1369,-0.17734502941859642
1370,-0.17639513018933847
1371,-0.17616815996723265
1372,-0.17475654864639048
1373,-0.17365751187043987
1374,-0.1734979574826626
1375,-0.17290460354794215
1376,-0.1717141662146727
1377,-0.17157069725107443
1378,-0.17252778543390382
1379,-0.1713855188893636
1380,-0.17071634033509164
1381,-0.17339117660761236
1382,-0.1748550921658448
1383,-0.17561824197297463
1384,-0.17566643968847678
1385,-0.18187083118776531
1386,-0.18378340534011806
1387,-0.1823458984929526
1388,-0.18101834812297649
1389,-0.18058796926235784
1390,-0.18584865316682306
1391,-0.18532163092641643
1392,-0.18440983837086672
1393,-0.1839127183593336
1394,-0.18406570895527893
1395,-0.18358885792446739
1396,-0.1829204597866802
1397,-0.18282294195183074
1398,-0.1819664553245657
1399,-0.1809168462413868
1400,-0.18231418365146043
1401,-0.18228980501674333
1402,-0.1810318373626974
1403,-0.18116897825658468
1404,-0.19013141833755237
1405,-0.1904570759134741
1406,-0.19052683753531058
1407,-0.1911052801697216
1408,-0.19117743189999323
1409,-0.190285854315707
1410,-0.18994008729827633
1411,-0.1899337370986142
1412,-0.19060837621410942
1413,-0.19004290974869134
1414,-0.19128743589029099
1415,-0.19123781293439565
1416,-0.19009549787381794
1417,-0.19195153818666028
1418,-0.19151189896942525
1419,-0.19028478074557
1420,-0.1888191861715252
1421,-0.1877012581669086
1422,-0.18716309475153287
1423,-0.18613340206291473
1424,-0.1861510435835395
1425,-0.18608409559697886
1426,-0.18471525408852893
1427,-0.18455320674809295
1428,-0.18316016592068415
1429,-0.18333070831636727
1430,-0.18208128952635974
1431,-0.18163672007503429
1432,-0.18084524567732
1433,-0.17986951757380518
1434,-0.17856387748241173
1435,-0.17940935422592924
1436,-0.17813016171344176
1437,-0.1767125936763985
1438,-0.17768309388534825
1439,-0.17647004391801865
1440,-0.1751585829259545
1441,-0.17600019695442526
1442,-0.174791505987576
1443,-0.17355610195979568
1444,-0.17551479354653485
1445,-0.17606219282409613
1446,-0.17840676217836615
1447,-0.18089810620907681
1448,-0.1799659603644917
1449,-0.1785075560492746
1450,-0.1830464086947508
1451,-0.18231189494846098
1452,-0.18238857942805028
1453,-0.18195920887024616
1454,-0.18054055448816794
1455,-0.18054444439343523
1456,-0.18199946525860244
1457,-0.18061312350057
1458,-0.18005201402835064
1459,-0.17859699020896097
1460,-0.1783423615731601
1461,-0.17712066573875146
1462,-0.17749823146226268
1463,-0.1763790199613556
1464,-0.17539788775491966
1465,-0.17542651652392238
1466,-0.1767349191054143
1467,-0.1759887844891642
1468,-0.17479849981023757
1469,-0.17525319466226186
1470,-0.17638593035691735
1471,-0.17853063259839713
1472,-0.17977916590750534
1473,-0.1783852283736802
1474,-0.17778841056936848
1475,-0.17665322659666774
1476,-0.17605509435724687
1477,-0.17461277105635198
1478,-0.1736106569405094
1479,-0.1728347764124176
1480,-0.1719364674424289
1481,-0.1714089198482928
1482,-0.17293653219320512
1483,-0.17250214576894563
1484,-0.1736501147436571
1485,-0.17296389438223678
1486,-0.17372558934658328
1487,-0.1726751112752236
1488,-0.17136173179709335
1489,-0.17072475104431434
1490,-0.1693236819987245
1491,-0.1685130738226951
1492,-0.16708929054049332
1493,-0.16941875202074003
1494,-0.16878080377811824
1495,-0.17077826919616268
1496,-0.17250772165291525
1497,-0.17249885984555202
1498,-0.1716227230703522
1499,-0.17123734554429834
1500,-0.17062247727663313
1501,-0.1696589521860819
1502,-0.16910119067645424
1503,-0.16811016523092773
1504,-0.166866665309691
1505,-0.1655494562626401
1506,-0.16527490072403445
1507,-0.1673414072210695
1508,-0.16798017058289255
1509,-0.16834844788350042
1510,-0.16702013613888092
1511,-0.16850682040138512
1512,-0.1673812936466668
1513,-0.16608872688818205
1514,-0.16470247636920154
1515,-0.16408764538080053
1516,-0.16467119030765026
1517,-0.16643308246470892
1518,-0.16532179253260038
1519,-0.16490419234677162
1520,-0.16575669828023168
1521,-0.1664286226913522
1522,-0.16658275709754966
1523,-0.16543232713098305
1524,-0.1669382890545559
1525,-0.16741488208720828
1526,-0.16615272302249745
1527,-0.16492096682030552
1528,-0.1636447132927919
1529,-0.16347036860913802
1530,-0.16316687020398893
1531,-0.16356046572415214
1532,-0.16241372597003548
1533,-0.16212655336385648
1534,-0.1615009952273305
1535,-0.1611858443343997
1536,-0.16434725345844595
1537,-0.16486284186431552
1538,-0.16664724115273827
1539,-0.16588587470169214
1540,-0.16521323370203791
1541,-0.16625853080275238
1542,-0.16572339345202908
1543,-0.16507422541606054
1544,-0.16396953798855826
1545,-0.16374296058759913
1546,-0.16241293963744158
1547,-0.16251482337609383
1548,-0.16172199670169468
1549,-0.16298685653824205
1550,-0.16331964883552166
1551,-0.16203662102648894
1552,-0.1607503540940713
1553,-0.16059599108491124
1554,-0.16012482295008212
1555,-0.15925682856627857
1556,-0.15974604893194996
1557,-0.1601957809818747
1558,-0.15908181162379254
1559,-0.15804898375075446
1560,-0.15677759121749352
1561,-0.15647927769886663
1562,-0.15536593812124497
1563,-0.15563156549339704
1564,-0.15489384340150839
1565,-0.1556991875813451
1566,-0.1547028983290267
1567,-0.1538427399445602
1568,-0.15288725858276772
1569,-0.15442422454246657
1570,-0.1537260973252398
1571,-0.15257212670222384
1572,-0.15284827399781994
1573,-0.1529787275339743
1574,-0.15429109554084372
1575,-0.1540431953605383
1576,-0.1533175738262896
1577,-0.15448040419834005
1578,-0.15770267310739014
1579,-0.15683219937460358
1580,-0.15753169473574657
1581,-0.1584341118265597
1582,-0.158673009236879
1583,-0.16095563701204685
1584,-0.16169708735424757
1585,-0.16065725197424663
1586,-0.16123317188498934
1587,-0.16088019540967294
1588,-0.16010367518077173
1589,-0.1615480268231347
1590,-0.16225565367193254
1591,-0.16282147209639378
1592,-0.16553966465888917
1593,-0.16548151851994689
1594,-0.1647539545826947
1595,-0.16403921534524837
1596,-0.1655358611758999
1597,-0.16470056569957625
1598,-0.16345536622802603
1599,-0.1623288080070304
1600,-0.16187253755148254
1601,-0.16524601842262512
1602,-0.16476017923898553
1603,-0.16346626693972782
1604,-0.16297590756871963
1605,-0.16172750152063023
1606,-0.1627777494990307
1607,-0.16282387817821362
1608,-0.16208713490416202
1609,-0.16082268696700258
1610,-0.16244496908717992
1611,-0.16376764402840893
1612,-0.16315530258805244
1613,-0.16266515392106354
1614,-0.1643080215874939
1615,-0.16346248321289944
1616,-0.16235172482922994
1617,-0.16289008103144634
1618,-0.16282575482713788
1619,-0.16481396958475641
1620,-0.16466034226600917
1621,-0.16589107034097605
1622,-0.16625749233185147
1623,-0.16621500492949964
1624,-0.1692761986283005
1625,-0.16879973301966858
1626,-0.16903918193328332
1627,-0.16989280835421253
1628,-0.17074423313905024
1629,-0.1711828626185459
1630,-0.17076591296321983
1631,-0.17067441355926166
1632,-0.16946196847046746
1633,-0.1686875589603926
1634,-0.16748337626489018
1635,-0.16629566574084767
1636,-0.1663434101547597
1637,-0.16621720713808175
1638,-0.16697321607916715
1639,-0.16571923150628218
1640,-0.1653602130168695
1641,-0.16595049161935102
1642,-0.166308672657078
1643,-0.1650686691026086
1644,-0.16388866071824534
1645,-0.16295732534676508
1646,-0.1622682181935828
1647,-0.16117601801824477
1648,-0.15998406788970093
1649,-0.16298462762482427
1650,-0.16192643363195408
1651,-0.1642901904511775
1652,-0.1631906735751462
1653,-0.16216353245058945
1654,-0.1609070539646553
1655,-0.1611032180554983
1656,-0.160023562735295
1657,-0.15890297598023032
1658,-0.15798723643678783
1659,-0.15673004820689843
1660,-0.156706496002117
1661,-0.15546344682797764
1662,-0.1553214514332775
1663,-0.1560107775194852
1664,-0.15612855586318236
1665,-0.15692298762504373
1666,-0.1581928454014204
1667,-0.16103998619612545
1668,-0.16017301115374374
1669,-0.16062433801284615
1670,-0.16001502395452466
1671,-0.15948382415453122
1672,-0.15843643517672595
1673,-0.15739741846542757
1674,-0.15682477184401658
1675,-0.1590656750855652
1676,-0.15783948450355115
1677,-0.15824887343987382
1678,-0.1579498980383465
1679,-0.156860482852199
1680,-0.1566156599612088
1681,-0.1569382142620426
1682,-0.1557723540676323
1683,-0.15749463515788284
1684,-0.1580840660005885
1685,-0.15689645553013465
1686,-0.15567793843844394
1687,-0.15459891260559708
1688,-0.15376149125545505
1689,-0.1536106477098783
1690,-0.1551639909592751
1691,-0.15402422738127103
1692,-0.15327432759639226
1693,-0.15602862412489632
1694,-0.1556174998325327
1695,-0.15623980496429327
1696,-0.1569800966051043
1697,-0.15894069428584
1698,-0.15832320970352973
1699,-0.1574186037646405
1700,-0.15638139192287276
1701,-0.15746378946343487
1702,-0.15708930987060177
1703,-0.15646579940906188
1704,-0.15793297640268322
1705,-0.15740180136572046
1706,-0.15636078335466916
1707,-0.15520415034543605
1708,-0.15474075225708656
1709,-0.15389202941222166
1710,-0.1550835816595569
1711,-0.15472519487973171
1712,-0.15717956446704565
1713,-0.15658272602261525
1714,-0.15583640060724946
1715,-0.15860505325325863
1716,-0.15838714710800714
1717,-0.16024815837642725
1718,-0.1615540370358212
1719,-0.16101490924757386
1720,-0.16017676605264922
1721,-0.16123242763855666
1722,-0.16062238138939874
1723,-0.1594907836651155
1724,-0.15977673850446134
1725,-0.15873108491847165
1726,-0.15855848887781554
1727,-0.16038496371281333
1728,-0.16112493462851193
1729,-0.16052404483279276
1730,-0.15952996619619123
1731,-0.15947858837866896
1732,-0.15825620767406046
1733,-0.15836628783129908
1734,-0.15758307125662613
1735,-0.15716517702282615
1736,-0.1567450541472608
1737,-0.15603077987425434
1738,-0.15611040455483752
1739,-0.15554768202358896
1740,-0.15471232231369955
1741,-0.1614002551444862
1742,-0.16071890517851867
1743,-0.15999555568164808
1744,-0.15974781684279038
1745,-0.16203463355517211
1746,-0.16204687047599112
1747,-0.16419611417884733
1748,-0.16346842935032357
1749,-0.16333860779371218
1750,-0.1633755117237212
1751,-0.16218971260227583
1752,-0.16201053908066573
1753,-0.16293520480001633
1754,-0.16194681344109646
1755,-0.1611648610991349
1756,-0.16108345126348783
1757,-0.16056829116440188
1758,-0.16110665604198987
1759,-0.16124985065219238
1760,-0.16005031877748258
1761,-0.16036513213551506
1762,-0.16021035830559158
1763,-0.16188519622198244
1764,-0.16090515032483285
1765,-0.1609605253466708
1766,-0.15976918835734766
1767,-0.1608491289473871
1768,-0.1618678930224648
1769,-0.16365102304257606
1770,-0.16366830805023486
1771,-0.16258968652890357
1772,-0.16352223179695727
1773,-0.16282053598039417
1774,-0.16165347881302172
1775,-0.16167446692588294
1776,-0.1613985691666324
1777,-0.16151244236689455
1778,-0.16109151552090847
1779,-0.1602661824518382
1780,-0.1592636967387591
1781,-0.1615256599203254
1782,-0.1613407161654564
1783,-0.16076782711899243
1784,-0.1633742646778769
1785,-0.1629976277762374
1786,-0.16212372241307837
1787,-0.1612564432881082
1788,-0.16051674747434186
1789,-0.16260402596462492
1790,-0.1645468845470035
1791,-0.16372956495474322
1792,-0.16334840063056655
1793,-0.1670835911121096
1794,-0.16784281514334704
1795,-0.1667243863237723
1796,-0.16699906093134265
1797,-0.16884109391841712
1798,-0.1691686807357816
1799,-0.1682595540853766
1800,-0.16886040001943659
1801,-0.17055446066923086
1802,-0.16986449357033379
1803,-0.1689007499543573
1804,-0.17040914133010313
1805,-0.17035659296693317
1806,-0.17132177472977006
1807,-0.17248476413933272
1808,-0.17193625220114084
1809,-0.17289169938695315
1810,-0.17332146456982092
1811,-0.17318533491117238
1812,-0.17264428929317763
1813,-0.17215320023947217
1814,-0.17188563405463891
1815,-0.17078011336129617
1816,-0.17129588929237138
1817,-0.17027765304111137
1818,-0.17257574303738077
1819,-0.1728846987646855
1820,-0.17572154907456997
1821,-0.17962848879595833
1822,-0.1798876804742407
1823,-0.18093692613021445
1824,-0.180779838153192
1825,-0.18224845655212138
1826,-0.18329056312225656
1827,-0.18325189723080265
1828,-0.18457251295874408
1829,-0.18409034554074705
1830,-0.18324438012025912
1831,-0.18248212999790903
1832,-0.18182549312982416
1833,-0.1809648352581805
1834,-0.18222213562553846
1835,-0.18219236118630908
1836,-0.18283137244804348
1837,-0.18184462173735041
1838,-0.18064007146824573
1839,-0.18368460007150067
1840,-0.18356700767529074
1841,-0.18417585619581583
1842,-0.18350079562446858
1843,-0.18295762682781802
1844,-0.1823152139002451
1845,-0.1820356941838651
1846,-0.18209363551196353
1847,-0.18102759046593142
1848,-0.18092378567703438
1849,-0.18002637162094146
1850,-0.1802305530399789
1851,-0.1792093962169377
1852,-0.17805357810856698
1853,-0.17756875083265308
1854,-0.1787124063533555
1855,-0.18025386025710616
1856,-0.17958506118907577
1857,-0.17962380176840145
1858,-0.17883092369180364
1859,-0.1783950861244466
1860,-0.17763446677985753
1861,-0.17833283769782188
1862,-0.17894057454241055
1863,-0.180465605938934
1864,-0.1803707029859406
1865,-0.18075305298984468
1866,-0.17973514252938694
1867,-0.17894415584212714
1868,-0.17881649631726257
1869,-0.17813025575746616
1870,-0.17934670080494672
1871,-0.17817335874133286
1872,-0.17769085764329587
1873,-0.17655169663590264
1874,-0.1766423323589176
1875,-0.17566706160285578
1876,-0.17489370050769767
1877,-0.17400152753299603
1878,-0.17365084195703803
1879,-0.17280723277678442
1880,-0.17230417458660363
1881,-0.17241705370505792
1882,-0.17221748796431888
1883,-0.1736389571148814
1884,-0.17253671051612723
1885,-0.1714432630413547
1886,-0.17149815857930295
1887,-0.17393732683673535
1888,-0.18004408954121828
1889,-0.18003394105560008
1890,-0.18014882016354705
1891,-0.18128720762907333
1892,-0.18130702884729533
1893,-0.18114392151826436
1894,-0.18068583640342853
1895,-0.1804081879910796
1896,-0.17935066669003574
1897,-0.18178442857502006
1898,-0.18072578864818334
1899,-0.18148183841015603
1900,-0.18038477687639695
1901,-0.17963444600563475
1902,-0.17896861038402023
1903,-0.17928636517703306
1904,-0.17960192372597386
1905,-0.18072626875945974
1906,-0.1798079453746753
1907,-0.17898125722727046
1908,-0.1782402933976774
1909,-0.17713075153389315
1910,-0.17891581678927967
1911,-0.17836051947669296
1912,-0.17867858012781437
1913,-0.17914981026069698
1914,-0.18300665375041403
1915,-0.18369707275264804
1916,-0.1844881047116044
1917,-0.18570002049881837
1918,-0.18507096884252566
1919,-0.18549149193412526
1920,-0.18639754243767798
1921,-0.18596063800716353
1922,-0.18554368350525802
1923,-0.1865999430857628
1924,-0.18617756595203155
1925,-0.1850167659260215
1926,-0.18610583968159763
1927,-0.18681012605482145
1928,-0.18563498109424045
1929,-0.1849898236188966
1930,-0.18774523246352154
1931,-0.18776596791784128
1932,-0.18948421846104987
1933,-0.18855341976323006
1934,-0.18848489409917946
1935,-0.1892928424699954
1936,-0.1886802571828713
1937,-0.19171736648966922
1938,-0.191398083963711
1939,-0.19152497677369465
1940,-0.19087071330014985
1941,-0.19199257946367174
1942,-0.19178126060726347
1943,-0.1918881572007408
1944,-0.19136636544434552
1945,-0.19025209414384534
1946,-0.18909111036011142
1947,-0.18916019488223693
1948,-0.18803368377657093
1949,-0.18794533474177597
1950,-0.18716811515668375
1951,-0.18670594028844328
1952,-0.18570777175397074
1953,-0.18471590109471947
1954,-0.18626599917460787
1955,-0.18547734262201201
1956,-0.18500636493904016
1957,-0.18474688124783264
1958,-0.1845126318058474
1959,-0.1837490630907817
1960,-0.18512526482619737
1961,-0.18564793541795388
1962,-0.18604576651783164
1963,-0.18576906990624148
1964,-0.18488384216801523
1965,-0.18373293072852387
1966,-0.18497545670999335
1967,-0.184317941816532
1968,-0.18343340386919607
1969,-0.18250844427954557
1970,-0.1820684252880527
1971,-0.18165890320631115
1972,-0.18159463559835065
1973,-0.18098818717494247
1974,-0.18151334232885064
1975,-0.181475619234977
1976,-0.18047847729764221
1977,-0.17957584673452218
1978,-0.1794429153934318
1979,-0.18131835593946105
1980,-0.18175255487234462
1981,-0.18104886894704647
1982,-0.18144808826690156
1983,-0.18031552367920436
1984,-0.17973880120927535
1985,-0.18192603399421794
1986,-0.18336006509202193
1987,-0.18386143238487965
1988,-0.18276200371814466
1989,-0.18348630002238162
1990,-0.18282864356374817
1991,-0.18467735533140328
1992,-0.1838209821701595
1993,-0.18284028989409548
1994,-0.18230989358472852
1995,-0.18219663111720727
1996,-0.18150731694955435
1997,-0.1804058922599317
1998,-0.18047871282991146
1999,-0.18005818338159274
2000,-0.1796483919817115
2001,-0.18005038264480702
2002,-0.17902004723238937
2003,-0.17804396341212522
2004,-0.1782243709864152
2005,-0.17818366709636704
2006,-0.17839425464523906
2007,-0.17802266434857345
2008,-0.17708895270550448
2009,-0.17634631178929208
2010,-0.175260597570082
2011,-0.17437909586735956
2012,-0.1760624313646144
2013,-0.17840251878118563
2014,-0.1775545917402124
2015,-0.17695009649689383
2016,-0.1766256058438415
2017,-0.1766469369821963
2018,-0.17642532842025244
2019,-0.1758888987306278
2020,-0.17664260818912497
2021,-0.17619139178932652
2022,-0.1757584305925198
2023,-0.174869981477216
2024,-0.1751041876377755
2025,-0.17436586386458633
2026,-0.17334028527834675
2027,-0.17339580650388337
2028,-0.17300146603776434
2029,-0.1738274277640455
2030,-0.1736424112470282
2031,-0.17259132995252674
2032,-0.17149144887666926
2033,-0.1704270633281765
2034,-0.17276037036434894
2035,-0.17195732134728586
2036,-0.17171505023831174
2037,-0.17198895379987744
2038,-0.17124059164439379
2039,-0.17151006199602123
2040,-0.17196800291898875
2041,-0.17316983528735796
2042,-0.17438269134690076
2043,-0.17533956814695584
2044,-0.17946547938228039
2045,-0.1806686481786494
2046,-0.18089662505840776
2047,-0.1815086546510703
2048,-0.1807256455550577
2049,-0.17993333411517343
2050,-0.17995284938727144
2051,-0.18183566633343579
2052,-0.18247527305563346
2053,-0.18339948950242171
2054,-0.18295186865608792
2055,-0.18273810580721334
2056,-0.1832372163460043
2057,-0.18216098279816723
2058,-0.1829452006835936
2059,-0.18218823627971167
2060,-0.18365140497748203
2061,-0.18292174200955466
2062,-0.18209354245815074
2063,-0.18446060510190773
2064,-0.18407697163441236
2065,-0.18357950514086993
2066,-0.18312134701448973
2067,-0.18224044743453968
2068,-0.18159087857777273
2069,-0.18100223143722244
2070,-0.18007531003208327
2071,-0.1809903555444829
2072,-0.1804221095129673
2073,-0.18038775672610208
2074,-0.18023545044827954
2075,-0.18080249112089994
2076,-0.18126606498847275
2077,-0.1807064944526912
2078,-0.18103472815468394
2079,-0.1812538033018949
2080,-0.18025834399332166
2081,-0.17972369554693157
2082,-0.17960797989052996
2083,-0.17862217640426536
2084,-0.17899541797317337
2085,-0.18192003177290844
2086,-0.18689001798173638
2087,-0.185907072644768
2088,-0.18534567041827188
2089,-0.18592024813420818
2090,-0.1887013552958908
2091,-0.18791258931209207
2092,-0.18845204184944445
2093,-0.18831802493762867
2094,-0.18940422630619694
2095,-0.19057516698132398
2096,-0.1922696390784387
2097,-0.19144034618385247
2098,-0.19103594850094072
2099,-0.1905694860470239
2100,-0.1899719359835105
2101,-0.19083008441223429
2102,-0.18984585996546663
2103,-0.1897968603478128
2104,-0.1890471148146915
2105,-0.1892789696737668
2106,-0.18929408129427305
2107,-0.18825450840024086
2108,-0.18783654331455785
2109,-0.18877965141837175
2110,-0.18768703342547302
2111,-0.18684010969046796
2112,-0.18616039118047276
2113,-0.18517379301453668
2114,-0.18552041166131342
2115,-0.1848263193585063
2116,-0.1853781424516207
2117,-0.18521382316460258
2118,-0.18660173442753206
2119,-0.18630340915732554
2120,-0.1882326011674035
2121,-0.18725436124385927
2122,-0.1899401371787607
2123,-0.1892465101239832
2124,-0.1882360688655725
2125,-0.18805265245340858
2126,-0.18742973410150468
2127,-0.18660751981630722
2128,-0.18627470347958283
2129,-0.185613525318056
2130,-0.18632642733613802
2131,-0.1855809012850969
2132,-0.18472008470226708
2133,-0.18485368115690493
2134,-0.18407749627235634
2135,-0.1832889330978435
2136,-0.18243731975795008
2137,-0.18168444118336557
2138,-0.18170963271906437
2139,-0.1811265029655335
2140,-0.18067123900474455
2141,-0.1797215031150332
2142,-0.17995535815957073
2143,-0.18001317722621735
2144,-0.18099472353515614
2145,-0.1811894513318757
2146,-0.18075786929597415
2147,-0.1808124274090871
2148,-0.17996797062519684
2149,-0.17935742563755144
2150,-0.17906836065484616
2151,-0.1788056405346486
2152,-0.1795120150192784
2153,-0.17903377497459189
2154,-0.1801441310935099
2155,-0.18000194252690857
2156,-0.18139439531634155
2157,-0.1810731863759448
2158,-0.1818608307895572
2159,-0.18185764712646874
2160,-0.18205287932127198
2161,-0.18222900646542226
2162,-0.18170604828587117
2163,-0.18084470220658205
2164,-0.18015515269661345
2165,-0.18003370008803293
2166,-0.17940056021281547
2167,-0.183461654130792
2168,-0.18261574421242452
2169,-0.1827259811173289
2170,-0.18209517484040463
2171,-0.18162102070333377
2172,-0.18169009446685389
2173,-0.18181994370936513
2174,-0.18078760537820043
2175,-0.18160908236692394
2176,-0.18207815472084465
2177,-0.18126779556258707
2178,-0.18023390367824
2179,-0.18104007581049747
2180,-0.1812809290321656
2181,-0.1805646504469662
2182,-0.18274522320789702
2183,-0.1835670223038057
2184,-0.18293929498194406
2185,-0.18200047374025302
2186,-0.18106916773818374
2187,-0.18043504150695508
2188,-0.1798104154580552
2189,-0.17909681554744497
2190,-0.17811437277439762
2191,-0.17957465235032494
2192,-0.18091851325135316
2193,-0.18013893587439686
2194,-0.1794860453436634
2195,-0.17957795633250231
2196,-0.17873382395283924
2197,-0.17999380247977087
2198,-0.18022410328555
2199,-0.17940350808782296
2200,-0.18016812163183163
2201,-0.17922394821082654
2202,-0.1782863112837849
2203,-0.1812051455441457
2204,-0.18084974592573327
2205,-0.180059013246946
2206,-0.17917110411186718
2207,-0.17963902545373578
2208,-0.17956912050747795
2209,-0.17924062504838403
2210,-0.17895866419334203
2211,-0.17848034140745223
2212,-0.17905641343327008
2213,-0.1791553747765813
2214,-0.17812024051445122
2215,-0.177595931451153
2216,-0.1789444883237087
2217,-0.17904086013209608
2218,-0.17941138796608055
2219,-0.17907789796172618
2220,-0.1781968280307798
2221,-0.17975711139254558
2222,-0.17893036974947946
2223,-0.17835419585562298
2224,-0.17782824574460843
2225,-0.17683309998533636
2226,-0.17740177472915986
2227,-0.17676186302248148
2228,-0.1761099169904297
2229,-0.1756334928820642
2230,-0.1762991184238656
2231,-0.17595157769158143
2232,-0.17550303634323816
2233,-0.17630763783999395
2234,-0.17550023873777024
2235,-0.1745323366181534
2236,-0.17400361357998095
2237,-0.17531658357203025
2238,-0.17456602059058102
2239,-0.17399854797169884
2240,-0.17412239416839445
2241,-0.17319117466245185
2242,-0.17242907498725935
2243,-0.17211594732670338
2244,-0.17491349785182495
2245,-0.17447737246493367
2246,-0.17393283635478207
2247,-0.17335070297156996
2248,-0.1730019273937652
2249,-0.174100304811223
2250,-0.173804835112902
2251,-0.17301874374468787
2252,-0.1722988434641613
2253,-0.1716185391901488
2254,-0.170768804482494
2255,-0.17128772772693582
2256,-0.1706599580401037
2257,-0.17103607311848032
2258,-0.17036127802666443
2259,-0.17277334093774718
2260,-0.17479727759917502
2261,-0.17394425173891073
2262,-0.17340458193718794
2263,-0.17338506566473202
2264,-0.17247200920992448
2265,-0.17357320301425247
2266,-0.17455600844359836
2267,-0.1762933107195347
2268,-0.17588975209576113
2269,-0.17555014119990753
2270,-0.17638402617824162
2271,-0.17585232577992882
2272,-0.17489528285103204
2273,-0.17427405019874448
2274,-0.17445885242484388
2275,-0.17498437456861665
2276,-0.17474353814624635
2277,-0.17925915609518608
2278,-0.17937344362846128
2279,-0.1786349780829175
2280,-0.1777890124052109
2281,-0.17792505139526713
2282,-0.1793606833206064
2283,-0.17842534659830833
2284,-0.17791996631649057
2285,-0.17905143479692132
2286,-0.18054535176232384
2287,-0.1800598018860188
2288,-0.17967639758514883
2289,-0.17953630865535644
2290,-0.17974762198181957
2291,-0.1801692531624711
2292,-0.18181611190777278
2293,-0.18232262287667414
2294,-0.18313813002630377
2295,-0.18221339608658016
2296,-0.18290257545229005
2297,-0.1821997385342968
2298,-0.18347203869585393
2299,-0.18249082287735144
2300,-0.1824647739978152
2301,-0.18174795497738527
2302,-0.18103029102319712
2303,-0.18154744824119343
2304,-0.1819857065728155
2305,-0.1834409384496482
2306,-0.18437559788193475
2307,-0.18571637905401692
2308,-0.18470125349459085
2309,-0.1847258073753882
2310,-0.18674781771941296
2311,-0.18576157203674748
2312,-0.18489093229591747
2313,-0.18473883394783538
2314,-0.1860651062151904
2315,-0.1856753105005466
2316,-0.1850100111951134
2317,-0.18640412035826756
2318,-0.18871714797978195
2319,-0.18834564088821243
2320,-0.18767479670907253
2321,-0.18769110495666583
2322,-0.18710883576286644
2323,-0.1904320960826963
2324,-0.18951228341148196
2325,-0.19025941931164514
